Sample__ID,Landcover,Hill__side,Date,Time,Scientific__name,Common_name_species,DBH (cm),Average_DBH_plot,STD_DBH_Plot,Average_DBH_Landcovertype,STD_DBH_Landcover,Basal area cm2,Cumulative_Basal_Area_perPlot,Cumulative_Basal_Area_Hectar,Average_BasalArea_Per_Ha,STD_BasalArea,Height (m),Average_Height_Plot,Average_Height_Landcovertype,STD_Height,Native,AGB Chave 2014 Eq. 4 (kg),AGB Chave Eq. 2005,AGB_Total_individual,Carbon_Stock_individual (kg),Cumulative_AGB_Plot,Cumulative_AGB_Per_Ha,Average_Biomass,STD_AGB,Average_AGC,STD_AGC,Weather,Latitudine_field_data,Longitudine_field_data,SOC,Total__N,Available__P,Air__T,Air__humidity,Soil_T,Soil_h,Soil_pH,Grass__cover,Shrubs__cover,Tree__cover,Average_densiometer_per_landcovertype,Barangay,Elevation,Mean_elevation,pH_kit
R1SB,Remnant,S,31/08/2024,9:53,Vitex quinate,Kulipapa,9.6,,,,,72.39168,,,,,NA,,,,N,NA,38.95023135,38.95023135,18.30660873,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Glochidion camiguinense ,Bunot,21.9,,,,,376.733655,,,,,NA,,,,N,NA,265.3896428,265.3896428,124.7331321,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Lithocarpus celebicus,Ulaian,8.1,,,,,51.536655,,,,,NA,,,,N,NA,19.06018255,19.06018255,8.958285799,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Lithocarpus celebicus,Ulaian,22.8,,,,,408.33432,,,,,NA,,,,N,NA,294.9301499,294.9301499,138.6171705,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Lithocarpus celebicus,Ulaian,6.1,,,,,29.228455,,,,,NA,,,,N,NA,9.030520808,9.030520808,4.24434478,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Lithocarpus celebicus,Ulaian,7.9,,,,,49.023055,,,,,NA,,,,N,NA,17.84081908,17.84081908,8.385184968,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Lithocarpus celebicus,Ulaian,43.3,,,,,1472.726095,,,,,NA,,,,N,NA,1533.653684,1533.653684,720.8172315,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Cratoxylum sumatranum,Paguringon,6.2,,,,,30.19462,,,,,NA,,,,N,NA,11.14422872,11.14422872,5.237787498,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Morinda citrifolia,Noni,9.9,,,,,76.986855,,,,,NA,,,,E,NA,40.9637668,40.9637668,19.2529704,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Lithocarpus celebicus,Ulaian,32.1,,,,,809.387055,,,,,17.5,,,,N,486.6259631,716.7327238,486.6259631,228.7142027,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Morinda citrifolia,Noni,5.6,,,,,24.63328,,,,,NA,,,,E,NA,9.117094301,9.117094301,4.285034321,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Vitex quinate,Kulipapa,7,,,,,38.4895,,,,,NA,,,,N,NA,16.8913487,16.8913487,7.938933889,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Vitex quinate,Kulipapa,9.6,,,,,72.39168,,,,,NA,,,,N,NA,38.95023135,38.95023135,18.30660873,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Calophyllum blancoi,Bitang hol,7.8,,,,,47.78982,,,,,NA,,,,N,NA,15.90448193,15.90448193,7.475106507,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Lithocarpus celebicus,Ulaian,10.2,,,,,81.72342,,,,,NA,,,,N,NA,35.11591848,35.11591848,16.50448169,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Vitex quinate,Kulipapa,9.1,,,,,65.047255,,,,,NA,,,,N,NA,33.79873781,33.79873781,15.88540677,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Lithocarpus celebicus,Ulaian,28.3,,,,,629.099095,,,,,16.93,,,,N,368.4246086,517.822375,368.4246086,173.159566,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Lithocarpus celebicus,Ulaian,12.2,,,,,116.91382,,,,,NA,,,,N,NA,56.49713201,56.49713201,26.55365204,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Myristica philippinensis,Duguan,13.1,,,,,134.799655,,,,,NA,,,,N,NA,72.50429905,72.50429905,34.07702055,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R2NB,Remnant,N,31/08/2024,13:31,"Musa acuminata, Musa balbisiana (Musa spp.)",Banana,13.7,9.848780488,4.373506714,,,147.430495,3724.87242,93121.8105,,,NA,7.35,,,N,NA,NA,NA,NA,1243.774097,31094.35243,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,"Musa acuminata, Musa balbisiana (Musa spp.)",Banana,18,,,,,254.502,,,,,NA,,,,N,NA,NA,NA,NA,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,"Musa acuminata, Musa balbisiana (Musa spp.)",Banana,12.2,,,,,116.91382,,,,,NA,,,,N,NA,NA,NA,NA,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,"Musa acuminata, Musa balbisiana (Musa spp.)",Banana,5.8,,,,,26.42422,,,,,NA,,,,N,NA,NA,NA,NA,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Leucyosyke capitellata,Anagasi,13.1,,,,,134.799655,,,,,NA,,,,N,NA,70.17868946,70.17868946,32.98398405,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Pipturus arborescens,Dalunot,9.5,,,,,70.891375,,,,,NA,,,,N,NA,29.89850045,29.89850045,14.05229521,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Dendrocnide meyeniana,Lipang kalaban,17.4,,,,,237.81798,,,,,4.8,,,,N,42.80881369,148.901964,42.80881369,20.12014243,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Pipturus arborescens,Dalunot,6.2,,,,,30.19462,,,,,NA,,,,N,NA,9.689812428,9.689812428,4.554211841,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Dendrocnide meyeniana,Lipang kalaban,7.6,,,,,45.37048,,,,,NA,,,,N,NA,16.56062616,16.56062616,7.783494295,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Pipturus arborescens,Dalunot,9.6,,,,,72.39168,,,,,NA,,,,N,NA,30.74072105,30.74072105,14.44813889,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Pipturus arborescens,Dalunot,7.7,,,,,46.572295,,,,,NA,,,,N,NA,17.14241922,17.14241922,8.056937033,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Pipturus arborescens,Dalunot,5.2,,,,,21.23992,,,,,NA,,,,N,NA,6.119985733,6.119985733,2.876393295,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Dendrocnide meyeniana,Lipang kalaban,8.7,,,,,59.454495,,,,,NA,,,,N,NA,23.67925255,23.67925255,11.1292487,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Dendrocnide meyeniana,Lipang kalaban,6.1,,,,,29.228455,,,,,NA,,,,N,NA,9.28539087,9.28539087,4.364133709,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Pipturus arborescens,Dalunot,6.5,,,,,33.187375,,,,,NA,,,,N,NA,10.96954115,10.96954115,5.155684341,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Radermachera pinnata,Banai-banai,21.5,,,,,363.097375,,,,,NA,,,,N,NA,233.13495,233.13495,109.5734265,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Pipturus arborescens,Dalunot,9.7,,,,,73.907695,,,,,NA,,,,N,NA,31.59768027,31.59768027,14.85090973,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Pipturus arborescens,Dalunot,8.2,,,,,52.81702,,,,,NA,,,,N,NA,20.24472869,20.24472869,9.515022484,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Caryota rumphiana,Pugahan,10.5,,,,,86.601375,,,,,NA,,,,E,NA,38.99570801,38.99570801,18.32798276,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Pipturus arborescens,Dalunot,7,,,,,38.4895,,,,,NA,,,,N,NA,13.33117213,13.33117213,6.265650901,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Radermachera pinnata,Banai-banai,8.6,,,,,58.09558,,,,,NA,,,,N,NA,20.59251197,20.59251197,9.678480626,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Dendrocnide meyeniana,Lipang kalaban,7,,,,,38.4895,,,,,NA,,,,N,NA,13.33117213,13.33117213,6.265650901,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Radermachera pinnata,Banai-banai,8.3,,,,,54.113095,,,,,NA,,,,N,NA,18.74488847,18.74488847,8.810097581,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Pipturus arborescens,Dalunot,5.2,,,,,21.23992,,,,,NA,,,,N,NA,6.119985733,6.119985733,2.876393295,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Pipturus arborescens,Dalunot,8.1,,,,,51.536655,,,,,NA,,,,N,NA,19.59812162,19.59812162,9.211117161,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Angiopteris evecta ,Tree fern,5.5,,,,,23.761375,,,,,NA,,,,E,NA,7.082879578,7.082879578,3.328953402,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Fagrea racemosa ,Malacape,7.2,,,,,40.72032,,,,,NA,,,,E,NA,17.91331328,17.91331328,8.419257242,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Pipturus arborescens,Dalunot,6.8,,,,,36.32152,,,,,NA,,,,N,NA,12.35149488,12.35149488,5.805202594,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Pipturus arborescens,Dalunot,16.5,,,,,213.852375,,,,,7.2,,,,N,57.32905568,129.3913552,57.32905568,26.94465617,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Mallotus philippensis,Banato,20.2,,,,,320.51542,,,,,7.7,,,,N,112.7476607,275.3282568,112.7476607,52.99140053,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Ficus heteropoda,Alangas,7.9,,,,,49.023055,,,,,8.9,,,,N,12.81347274,13.94599238,12.81347274,6.022332188,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Ficus pseudopalma,Lubi lubi palm,13.2,,,,,136.86552,,,,,6.8,,,,N,26.84003842,54.44038511,26.84003842,12.61481806,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Lithocarpus celebicus,Ulaian,11.2,,,,,98.53312,,,,,NA,,,,N,NA,46.28670369,46.28670369,21.75475073,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Vitex quinate,Kulipapa,6,,,,,28.278,,,,,NA,,,,N,NA,11.26646823,11.26646823,5.295240068,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Garcinia ituman,Ituman,5.3,,,,,22.064695,,,,,NA,,,,N,NA,6.431041067,6.431041067,3.022589301,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Ficus balete,Dakitan (or Pakitan),6.7,,,,,35.261095,,,,,NA,,,,N,NA,15.05172752,15.05172752,7.074311934,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Leea aculeata,Amamali,7.4,,,,,43.01398,,,,,NA,,,,N,NA,15.43482121,15.43482121,7.254365969,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Leucyosyke capitellata,Anagasi,8.8,,,,,60.82912,,,,,NA,,,,N,NA,24.40719866,24.40719866,11.47138337,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Dendrocnide meyeniana,Lipang kalaban,12.5,,,,,122.734375,,,,,NA,,,,N,NA,61.96338218,61.96338218,29.12278962,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,"Musa acuminata, Musa balbisiana (Musa spp.)",Banana,8.7,,,,,59.454495,,,,,8.7,,,,N,NA,NA,NA,NA,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R2NB,Remnant,N,31/08/2024,13:31,Ficus heteropoda,Alangas,18.5,,,,,268.837375,,,,,NA,,,,N,NA,133.0901677,133.0901677,62.55237882,,,,,0,0,Light rain,HIDED,HIDED,NA,NA,NA,27.4,87.7,26,59,5.266666667,0-20,40-60,20-40,92.46,HIDED,472,,7
R3SB,Remnant,S,3/09/2024,10:15,Ficus ulmifolia,Is is,5.9,15.465,17.49704562,,,27.343255,8326.386405,208159.6601,,,NA,17.94,,,N,NA,6.302997669,6.302997669,2.962408904,5792.775103,144819.3776,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,30,72.9,27,36.33333333,6.566666667,0-20,40-60,20-40,92.46,HIDED,320,,4.75
R3SB,Remnant,S,3/09/2024,10:15,Polyscias nodosa ,Malapapaya,7,,,,,38.4895,,,,,NA,,,,N,NA,8.315740897,8.315740897,3.908398222,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,30,72.9,27,36.33333333,6.566666667,0-20,40-60,20-40,92.46,HIDED,320,,4.75
R3SB,Remnant,S,3/09/2024,10:15,Leucyosyke capitellata,Anagasi,5.9,,,,,27.343255,,,,,NA,,,,N,NA,7.145098572,7.145098572,3.358196329,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,30,72.9,27,36.33333333,6.566666667,0-20,40-60,20-40,92.46,HIDED,320,,4.75
R3SB,Remnant,S,3/09/2024,10:15,Morinda citrifolia,Noni,5.3,,,,,22.064695,,,,,NA,,,,E,NA,7.897769731,7.897769731,3.711951774,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,30,72.9,27,36.33333333,6.566666667,0-20,40-60,20-40,92.46,HIDED,320,,4.75
R3SB,Remnant,S,3/09/2024,10:15,NA,Unknown,7.9,,,,,49.023055,,,,,NA,,,,,NA,15.40385746,15.40385746,7.239813006,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,30,72.9,27,36.33333333,6.566666667,0-20,40-60,20-40,92.46,HIDED,320,,4.75
R3SB,Remnant,S,3/09/2024,10:15,Artocarpus blancoi,Antipolo,9.4,,,,,69.40678,,,,,NA,,,,N,NA,24.36743689,24.36743689,11.45269534,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,30,72.9,27,36.33333333,6.566666667,0-20,40-60,20-40,92.46,HIDED,320,,4.75
R3SB,Remnant,S,3/09/2024,10:15,Calamus rotang,Rattan,5.2,,,,,21.23992,,,,,NA,,,,E,NA,5.230757037,5.230757037,2.458455807,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,30,72.9,27,36.33333333,6.566666667,0-20,40-60,20-40,92.46,HIDED,320,,4.75
R3SB,Remnant,S,3/09/2024,10:15,Macaranga tanarius (Linn.),Binonga,10,,,,,78.55,,,,,NA,,,,N,NA,28.71526341,28.71526341,13.4961738,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,30,72.9,27,36.33333333,6.566666667,0-20,40-60,20-40,92.46,HIDED,320,,4.75
R3SB,Remnant,S,3/09/2024,10:15,Macaranga tanarius (Linn.),Binonga,24.8,,,,,483.11392,,,,,NA,,,,N,NA,316.6569352,316.6569352,148.8287595,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,30,72.9,27,36.33333333,6.566666667,0-20,40-60,20-40,92.46,HIDED,320,,4.75
R3SB,Remnant,S,3/09/2024,10:15,Tabernaemontana pandacaqui,Pandakaki,8.2,,,,,52.81702,,,,,NA,,,,E,NA,17.30318691,17.30318691,8.132497848,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,30,72.9,27,36.33333333,6.566666667,0-20,40-60,20-40,92.46,HIDED,320,,4.75
R3SB,Remnant,S,3/09/2024,10:15,Calamus rotang,Rattan,5.2,,,,,21.23992,,,,,NA,,,,E,NA,5.230757037,5.230757037,2.458455807,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,30,72.9,27,36.33333333,6.566666667,0-20,40-60,20-40,92.46,HIDED,320,,4.75
R3SB,Remnant,S,3/09/2024,10:15,Cocos nucifera,Coconut,31.5,,,,,779.412375,,,,,19,,,,N,509.3021435,684.2685198,509.3021435,239.3720074,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,30,72.9,27,36.33333333,6.566666667,0-20,40-60,20-40,92.46,HIDED,320,,4.75
R3SB,Remnant,S,3/09/2024,10:15,Alstonia scholaris,Dita,5.3,,,,,22.064695,,,,,7.7,,,,N,5.103822544,4.889095548,5.103822544,2.398796596,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,30,72.9,27,36.33333333,6.566666667,0-20,40-60,20-40,92.46,HIDED,320,,4.75
R3SB,Remnant,S,3/09/2024,10:15,Artocarpus nitidus (A. lamellosus) ,Kubi,7.5,,,,,44.184375,,,,,NA,,,,N,NA,14.96277352,14.96277352,7.032503554,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,30,72.9,27,36.33333333,6.566666667,0-20,40-60,20-40,92.46,HIDED,320,,4.75
R3SB,Remnant,S,3/09/2024,10:15,Artocarpus blancoi,Antipolo,70.8,,,,,3937.42872,,,,,29,,,,N,3227.346845,4408.768551,3227.346845,1516.853017,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,30,72.9,27,36.33333333,6.566666667,0-20,40-60,20-40,92.46,HIDED,320,,4.75
R3SB,Remnant,S,3/09/2024,10:15,Polyscias nodosa ,Malapapaya,6.7,,,,,35.261095,,,,,NA,,,,N,NA,7.41008124,7.41008124,3.482738183,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,30,72.9,27,36.33333333,6.566666667,0-20,40-60,20-40,92.46,HIDED,320,,4.75
R3SB,Remnant,S,3/09/2024,10:15,Acacia mangium,Mangium,43.5,,,,,1486.362375,,,,,17,,,,E,908.1497962,1648.153577,908.1497962,426.8304042,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,30,72.9,27,36.33333333,6.566666667,0-20,40-60,20-40,92.46,HIDED,320,,4.75
R3SB,Remnant,S,3/09/2024,10:15,Morinda citrifolia,Noni,5,,,,,19.6375,,,,,NA,,,,E,NA,6.787487699,6.787487699,3.190119219,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,30,72.9,27,36.33333333,6.566666667,0-20,40-60,20-40,92.46,HIDED,320,,4.75
R3SB,Remnant,S,3/09/2024,10:15,Acacia mangium,Mangium,36.9,,,,,1069.544655,,,,,17,,,,E,658.6609663,1087.359071,658.6609663,309.5706542,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,30,72.9,27,36.33333333,6.566666667,0-20,40-60,20-40,92.46,HIDED,320,,4.75
R3SB,Remnant,S,3/09/2024,10:15,Macaranga tanarius (Linn.),Binonga,7.3,,,,,41.859295,,,,,NA,,,,N,NA,12.48138651,12.48138651,5.86625166,,,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,30,72.9,27,36.33333333,6.566666667,0-20,40-60,20-40,92.46,HIDED,320,,4.75
R4NB,Remnant,N,3/09/2024,11:50,Artocarpus blancoi,Antipolo,21,12.43414634,7.941272246,,,346.4055,6960.69254,174017.3135,,,NA,10.43333333,,,N,NA,204.8726066,204.8726066,96.2901251,4226.750436,105668.7609,,,0,0,Sunny/Cloudy,HIDED,HIDED,NA,NA,NA,29,77.2,26,73.33333333,5.433333333,0-20,0-20,20-40,92.46,HIDED,345,,5
